Platform	Name	Entity	Last IP address	Device type	Device model	CPU model	Total RAM [bytes]	Hard disks	OS version and architecture	DXS - Web browsing (DXS - Web browsing)	DXS - Business apps (DXS - Business apps)	DXS - Device (DXS - Device)	DXS - Productivity (DXS - Productivity)	Device (sentiment) (DXS - User sentiments)	Web browsing (sentiment) (DXS - User sentiments)	Business apps (sentiment) (DXS - User sentiments)	Productivity (sentiment) (DXS - User sentiments)	Security (sentiment) (DXS - User sentiments)	Employee Satisfaction (DXS - User sentiments)	DXS - Security (DXS - Security)	OS name
Windows	PCIPBLFA2Q-D01	Puebla (MX)	10.42.12.211	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.28671	7.82403	0	7.07998	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D02	-	10.142.35.140	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	7.76003	9.70588	0	3.33333	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D03	Puebla (MX)	10.42.12.35	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	7.35454	0	8.78347	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D04	-	10.142.35.83	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 0% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.77612	10	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D05	-	10.142.34.142	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 40% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.73891	9.10629	3.72901	5.10134	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D06	Puebla (MX)	10.42.12.160	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 50% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.37161	7.76154	0	6.2326	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D07	Puebla (MX)	10.42.12.159	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	7		8.3194	6.66667	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D08	Puebla (MX)	10.42.12.153	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.43333	5.62006	0	5.988	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D09	Puebla (MX)	10.42.12.146	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			8.3495		10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D10	Puebla (MX)	10.42.12.135	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.27236	7.79774	0	4.78571	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D11	-	10.142.35.56	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Western Digital (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	7.42327	8.70091	0	8.70607	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D12	-	10.142.35.93	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Western Digital (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.64458	9.25533	0	6.80654	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D13	Puebla (MX)	10.42.12.163	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)												Windows 10
Windows	PCIPBLFA2Q-D14	Puebla (MX)	10.42.12.123	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.36058	5.53429	0	6.93512	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D15	-	10.142.34.177	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.39841	9.0638	0	5.54486	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D16	Puebla (MX)	10.42.12.114	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.38919	7.78266	0	6.27159	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D17	-	10.142.34.130	desktop	OptiPlex 3010	Intel Core i5-3470 CPU @ 3.20GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.5699	10	0	7.398	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D18	-	10.142.35.221	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.84867	10	0	6.78266	10	10	10	10	10		0	Windows 10
Windows	PCIPBLFA2Q-D19	-	10.142.32.124	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	7.7104	8.89309	3.90312	6.80221	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D20	Puebla (MX)	10.42.12.59	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 0% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.3708	5.49817	0	6	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D22	Puebla (MX)	10.42.12.190	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.09381	7.48571	0	6.26191	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D23	Puebla (MX)	10.42.12.119	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	9.03376	5.55429	8.2903	5.23809	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D24	Puebla (MX)	10.42.12.112	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 0% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.30388	7.71591	0	6	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D25	Puebla (MX)	10.42.12.191	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			7	4.97813	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D26	Puebla (MX)	10.42.12.168	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.28152	7.70729	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D27	Puebla (MX)	10.42.12.131	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (298.1GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			8.21185		10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D28	Puebla (MX)	10.42.12.23	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5	10	3.29468	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D29	Puebla (MX)	10.42.12.28	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	5.06589	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D30	Puebla (MX)	10.42.12.212	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			8.3892		10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D31	Puebla (MX)	10.42.12.213	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	5.24937	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D32	Puebla (MX)	10.42.12.61	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			8.11915		10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D33	Puebla (MX)	10.42.12.100	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	5.17417	0	7.01137	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D34	Puebla (MX)	10.42.12.30	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Western Digital (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			8.3828		10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D35	Puebla (MX)	10.42.12.27	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.50493	5.67834	0	6.22946	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D37	-	10.142.35.15	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.86858	10	0	5.88252	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D39	-	187.190.156.60	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.10083	9.44244	0	4.07729	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D40	Puebla (MX)	10.42.12.48	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Western Digital (465.8GB, 60% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	5.70851	4.61091	6	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D41	-	10.142.34.145	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.81949	10	0	7.76957	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D42	-	10.142.34.254	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 50% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.88649	9.18125	0	3.33333	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D43	-	187.235.211.119	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.85259	9.35997	0	5.69679	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D44	Puebla (MX)	10.42.12.26	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 0% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5	7.48571	7.8639	4.98587	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D45	-	10.142.35.68	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.44601	9.64286	0	6.78079	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D46	-	187.189.92.109	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	7.77136	9.55251	0	6.04023	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2Q-D48	-	187.194.150.20	desktop	OptiPlex 3010	Intel Core i5-3470 CPU @ 3.20GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	7.33047	8.66707	0	5.10956	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2R-D01	-	10.142.35.100	desktop	OptiPlex 3010	Intel Core i5-3470 CPU @ 3.20GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	7.99633	9.5589	0	3.33333	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D05	-	10.142.34.141	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	7.97128	9.60156	0	6.04508	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D06	Puebla (MX)	10.42.12.92	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	5.16029	3.20944	6.2781	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D07	-	177.226.242.13	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.75642	10	0	8.61488	10	10	10	10	10		0	Windows 10
Windows	PCIPBLFA2T-D08	Puebla (MX)	10.42.12.71	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.54538	5.56543	3.48222	6.37021	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D09	-	10.142.35.224	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	8.71469	0	3.33333	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D11	Puebla (MX)	10.42.12.20	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			8.42505		10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D12	Puebla (MX)	10.42.12.55	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)												Windows 10
Windows	PCIPBLFA2T-D13	Puebla (MX)	10.42.12.19	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.27637	5.73794	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D14	-	10.142.32.102	desktop	OptiPlex 3010	Intel Core i5-3470 CPU @ 3.20GHz	4294967296	Seagate (465.8GB, 70% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	6.92887	9.44598	0	6.42299	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D15	Puebla (MX)	10.42.12.117	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1709 (64 bits)	4.43764	8.45122	0	5.09802	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D16	-	10.142.35.18	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.11879	9.57566	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D17	Puebla (MX)	10.42.12.175	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	2.98246	10	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D18	Puebla (MX)	10.42.12.196	desktop	OptiPlex 3010	Intel Core i5-3470 CPU @ 3.20GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.93442	5.62411	5.26835	1.97183	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D19	Puebla (MX)	10.42.12.77	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 70% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	5.43274	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D20	Puebla (MX)	10.42.12.166	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)												Windows 10
Windows	PCIPBLFA2T-D21	Puebla (MX)	10.42.12.133	desktop	OptiPlex 3010	Intel Core i5-3470 CPU @ 3.20GHz	4294967296	Seagate (465.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.31746	7.84543	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D22	Puebla (MX)	10.42.12.139	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			0		10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D23	Puebla (MX)	10.42.12.18	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.34932	7.6228	4.04961	6.35611	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D24	Puebla (MX)	10.42.12.17	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	6442450944	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333		0	3.33333	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D26	-	10.142.35.67	desktop	OptiPlex 3010	Intel Core i5-3470 CPU @ 3.20GHz	4294967296	Seagate (465.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.58745	8.69505	0	4.4381	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D27	Puebla (MX)	10.42.12.194	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Western Digital (465.8GB, 10% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.21636	5.71429	6.7519	5.0309	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D28	Puebla (MX)	10.42.12.183	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	9.31454		7	5.22362	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D29	Puebla (MX)	10.42.12.185	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.14286	7.81029	0	5.79377	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D30	-	189.164.238.29	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.31042	10	0	6.68079	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D31	Puebla (MX)	10.42.12.29	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Western Digital (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.28549	7.73403	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D32	Puebla (MX)	10.42.12.176	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Western Digital (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	6.91293	0	0	6.66667	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D33	Puebla (MX)	10.42.12.39	desktop	OptiPlex 3010	Intel Core i5-3470 CPU @ 3.20GHz	4294967296	Seagate (465.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.41044	7.70723	0	6.98935	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D36	Puebla (MX)	10.42.12.122	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.5422	5.74389	6.52918	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D37	-	10.142.34.172	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.85597	10	0	7.74844	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D38	-	10.142.34.168	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Toshiba (465.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.22919	10	0	3.33333	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D40	Puebla (MX)	10.42.12.156	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333		0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D41	Puebla (MX)	10.42.12.243	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)			7.38085		10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D42	Puebla (MX)	10.42.12.128	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	5.40109	4.94846	6.0683	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D43	Puebla (MX)	10.42.12.189	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5	7.71071	6.41512	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D44	Puebla (MX)	10.42.12.14	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.33333	7.48609	3.93606	5.92269	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D45	-	10.142.35.164	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.25521	8.75553	0	3.33333	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D46	-	10.142.32.139	desktop	OptiPlex 3010	Intel Core i5-3470 CPU @ 3.20GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	8.00638	9.43643	0	8.92559	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D47	Puebla (MX)	10.42.12.204	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	6.71887	5.71429	5	6.41677	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2T-D48	-	10.142.35.91	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.79125	10	0	8.74829	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2U-D01	Puebla (MX)	10.42.12.36	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.24284	5.53897	0	6	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2U-D02	-	10.142.34.170	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 90% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	3.24159	10	0	3.33333	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2U-D03	Puebla (MX)	10.42.12.198	desktop	OptiPlex 3010	Intel Core i3-3220 CPU @ 3.30GHz	4294967296	Seagate (465.8GB, 100% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	4.44764	7.59749	0	5	10	10	10	10	10		10	Windows 10
Windows	PCIPBLFA2U-D26	-	10.142.35.229	desktop	OptiPlex 3020	Intel Core i3-4130 CPU @ 3.40GHz	4294967296	Seagate (465.8GB, 80% S.M.A.R.T.)	Windows 10 Enterprise 1809 (64 bits)	5.46996	10	0	5	10	10	10	10	10		10	Windows 10
